Thu Nov 20 02:59:46 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2138,"successNum":2138,"sucessRate":"1.00","money":7838000,"total":"30000000.00","used":"7836000.00","balance":"22164000.00","successPay":"0","taxInclusiveSum":"529463814.00","noTaxInclusiveSum":"468551966.00","subSumList":[{"sum":210,"successNum":210,"sucessRate":null,"subsidiesLevel":"1000","money":210000,"noTaxInclusiveSumSub":"17268157.00","balance":0},{"sum":444,"successNum":444,"sucessRate":null,"subsidiesLevel":"2000","money":888000,"noTaxInclusiveSumSub":"63020437.00","balance":0},{"sum":1082,"successNum":1082,"sucessRate":null,"subsidiesLevel":"4000","money":4328000,"noTaxInclusiveSumSub":"246431768.00","balance":0},{"sum":402,"successNum":402,"sucessRate":null,"subsidiesLevel":"6000","money":2412000,"noTaxInclusiveSumSub":"141831604.00","balance":0}]}}
Thu Nov 20 10:29:11 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 10:48:25 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 11:23:25 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 11:41:17 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 12:55:13 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 13:35:34 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 14:27:25 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 14:44:51 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 15:29:08 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 15:47:38 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 16:34:57 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 17:21:20 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 17:43:10 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 18:38:41 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 19:21:28 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 19:41:00 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 20:30:49 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 21:24:29 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
Thu Nov 20 21:39:39 UTC 2025 - {"code":"0000","msg":"操作成功","data":{"sum":2343,"successNum":2343,"sucessRate":"1.00","money":8643000,"total":"30000000.00","used":"8641000.00","balance":"21359000.00","successPay":"0","taxInclusiveSum":"582898716.00","noTaxInclusiveSum":"515839492.00","subSumList":[{"sum":221,"successNum":221,"sucessRate":null,"subsidiesLevel":"1000","money":221000,"noTaxInclusiveSumSub":"18085680.00","balance":0},{"sum":470,"successNum":470,"sucessRate":null,"subsidiesLevel":"2000","money":940000,"noTaxInclusiveSumSub":"66834819.00","balance":0},{"sum":1215,"successNum":1215,"sucessRate":null,"subsidiesLevel":"4000","money":4860000,"noTaxInclusiveSumSub":"277140667.00","balance":0},{"sum":437,"successNum":437,"sucessRate":null,"subsidiesLevel":"6000","money":2622000,"noTaxInclusiveSumSub":"153778326.00","balance":0}]}}
